0 0 -61.5973 -43.5763 113.393 -0.515472 -0.267867 -0.813963 0.780511 10.3749
1 0 -35.9923 -36.9116 113.108 0.141418 0.418705 -0.897043 1.20854 11.7012
1 1 -29.7063 -44.0853 118.255 0.177456 -0.479009 -0.859686 2.1423 18.1513
1 2 -26.353 -27.4293 127.918 -0.557163 0.822041 0.117552 2.0818 11.8452
1 3 -26.1349 -40.8922 132.759 0.0948429 0.109567 0.989444 1.40786 13.6698
1 4 -18.9243 -42.892 119.228 -0.151546 0.103118 -0.983057 3.06924 18.2856
1 5 -18.0862 -42.5053 131.148 -0.134253 -0.838417 0.528236 0.82988 10.1299
2 0 -11.9598 -36.1182 120.861 0.19665 0.979997 -0.0305762 0.699564 3.30924
2 1 -7.6322 -29.0171 124.806 0.0610045 0.997431 0.0375442 1.13643 5.90399
2 2 6.1493 -34.1206 119.396 -0.351779 0.935909 0.0180392 1.35579 16.1746
2 3 7.6336 -32.1903 135.77 0.142485 -0.441524 0.885864 0.800728 4.32652
2 4 14.6026 -48.332 113.493 -0.657412 -0.553477 0.511345 0.888162 6.90347
3 0 42.958 -37.0411 115.973 0.276857 0.46354 0.841713 0.86256 3.40038
3 1 50.417 -33.3972 113.884 0.768218 0.612576 -0.185989 1.03874 4.65866
4 0 54.813 -33.2995 112.794 -0.0972157 0.941917 -0.321468 0.849536 4.45596
4 1 55.055 -42.7134 113.809 0.398256 0.283073 -0.872503 2.12511 14.6705
4 2 59.895 -40.0626 127.118 -0.0652997 0.995906 -0.0625024 1.8821 10.0286
4 3 68.422 -52.9759 123.2 -0.0422235 -0.998408 -0.0374082 0.588692 2.58565
4 4 68.487 -36.7614 120.684 -0.190384 0.981506 0.020015 0.798201 11.4809
4 5 69.942 -51.0827 118.621 -0.271056 -0.728959 -0.628608 3.1251 9.19259
4 6 70.352 -42.4983 128.714 -0.0517196 0.64786 0.760002 1.48052 8.36618
4 7 78.186 -41.5706 114.099 -0.105682 0.539118 -0.835574 1.56526 9.19296
4 8 84.055 -51.87 112.368 -0.621787 -0.604043 0.498511 2.02138 7.19117
4 9 91.718 -39.1367 128.452 -0.0810231 0.883983 -0.460444 1.29004 6.15599
5 0 100.034 -42.6883 124.569 -0.538393 0.298115 0.7882 4.09763 10.0794
5 1 102.392 -49.8345 120.872 0.438042 -0.728266 -0.527018 1.6486 11.6001
6 0 115.999 -40.5023 125.35 -0.0514522 0.424607 0.903914 1.77991 7.14301
7 0 130.389 -41.1725 111.672 0.241073 -0.798095 0.552203 2.15026 16.8799
7 1 137.226 -36.3819 108.468 -0.628888 -0.74879 0.209317 1.38025 5.67817
8 0 146.765 -32.0629 108.122 0.383586 -0.299388 -0.87363 2.78919 5.73686
8 1 160.485 -25.8284 111.512 -0.779326 0.379497 -0.498631 3.52978 20.3546
9 0 169.249 -25.2064 114.39 -0.124733 -0.610303 -0.782287 0.983752 11.543
10 0 170.215 -18.9895 115.946 0.926677 0.367184 0.0802827 1.84426 9.64506
10 1 175.419 -28.7545 111.869 0.163244 -0.574677 -0.801934 1.60808 7.08277
