1 0 -125.409 -21.3451 204.68 0.999357 0.0159201 -0.0321173 1.45094 19.3257
2 0 -104.962 -22.849 205.222 0.92702 0.1289 -0.352163 1.35293 12.2661
3 0 -94.7033 -22.8464 199.794 0.563015 -0.0527462 0.824761 1.75111 13.8816
5 0 -67.0021 -28.336 195.252 0.67957 0.693668 0.238766 3.19652 2.51663
5 1 -61.7742 -31.3039 204.538 0.963034 -0.0845848 -0.255754 2.57561 16.1544
5 2 -60.9514 -22.0698 200.429 0.990975 0.00214823 -0.134031 1.40971 15.7745
6 0 -60.9592 -30.5469 206.036 0.999272 0.0243003 -0.0294099 1.03708 11.6712
