0 0 -81.2519 -40.483 179.031 -0.998796 -0.0318309 0.0373233 0.971827 11.5044
1 0 -67.4839 -39.6151 175.095 -0.248672 0.721631 0.646074 2.34647 13.0051
1 1 -64.5834 -46.5796 185.286 -0.898174 0.09916 0.428311 1.25847 6.30577
1 2 -51.1858 -48.2958 177.216 -0.98752 -0.029806 0.15465 3.34287 25.8916
2 0 -3.2673 -50.8428 158.723 0.221642 -0.904904 -0.36335 1.43756 11.5914
3 0 7.7561 -47.7148 162.15 0.866477 -0.0652719 -0.494931 4.51352 15.5048
3 1 16.0881 -50.8377 161.648 -0.789899 0.0703857 0.609184 2.66887 5.6439
3 2 18.5941 -54.1141 155.427 -0.904774 0.0333115 0.424587 3.37212 14.1997
4 0 26.9831 -53.5494 150.354 0.775921 -0.616963 -0.131541 1.80322 5.96924
4 1 28.6301 -58.66 158.658 -0.319473 0.334271 0.886679 3.61337 12.6548
4 2 51.3221 -47.8233 145.921 0.902846 0.412145 -0.122494 3.62247 6.59244
4 3 51.8521 -55.9774 142.926 -0.820855 0.423737 -0.382941 2.19488 14.9836
4 4 53.4641 -53.1604 146.3 0.080242 -0.919633 -0.384495 1.4735 12.3939
5 0 68.5131 -47.6775 146.568 -0.328465 0.89086 -0.313813 1.40955 17.9181
5 1 70.6031 -44.1645 148.858 0.209477 0.97664 0.0478846 1.41345 10.2378
5 2 73.9231 -45.4935 139.035 -0.0539695 0.884673 0.463077 0.722661 4.07711
7 0 108.95 -43.9491 140.717 0.398307 0.818799 0.413424 1.5678 12.0296
8 0 120.989 -50.5977 132.737 0.633896 0.77064 -0.0654945 1.36179 16.9242
8 1 131.509 -52.0723 135.119 -0.920754 -0.0337351 0.388683 1.05145 6.91183
8 2 133.069 -59.0025 125.876 0.927932 -0.315383 -0.198684 1.59885 4.54456
9 0 137.735 -51.8361 132.003 0.969706 -0.244216 0.00534573 1.10403 7.64211
9 1 138.915 -58.1774 125.371 -0.937006 0.101586 0.334216 2.97576 8.50163
10 0 44.7861 99.5881 -9.72732 0.512776 -0.656941 0.552711 0.899031 7.3018
10 1 147.347 -60.2917 131.855 0.683824 -0.355428 0.637225 1.0457 11.1813
10 2 170.406 -65.5462 116.834 0.12202 -0.88798 0.443399 1.10779 8.00584
10 3 171.794 -59.8148 119.154 -0.681053 0.512785 0.522703 1.87574 24.3479
11 0 185.36 -66.6635 112.706 -0.223173 -0.948619 -0.224313 1.43203 15.9994
12 0 201.167 -65.0758 100.295 0.0415245 -0.778607 0.626137 0.755622 6.60092
