1 0 -70.3527 -26.0017 185.591 0.993138 0.0411393 -0.109477 5.09105 28.6475
1 1 -66.7813 -40.0812 197.816 0.959254 0.11191 0.259436 1.39092 17.2334
1 2 -57.9395 -24.8059 196.387 0.534922 -0.162544 0.829119 1.7511 5.09799
1 3 -56.466 -39.4759 194.526 0.99633 -0.0788445 0.0333085 1.56073 14.2708
1 4 -49.5798 -33.6127 187.188 -0.992719 0.114903 -0.0361512 1.0261 6.2699
1 5 -44.0496 -25.3416 194.459 -0.274372 0.761881 0.586735 1.58286 8.75347
1 6 -39.5387 -22.5978 195.831 0.646496 -0.139235 0.750104 1.05372 3.91487
1 7 -37.8294 -41.3034 194.067 -0.774643 -0.0553413 -0.629973 2.97468 14.609
1 8 -35.0855 -42.4325 198.963 -0.819108 -0.296837 -0.490867 3.72111 4.99271
2 0 -28.6826 -38.8182 193.227 -0.530065 0.378981 0.758554 1.49847 14.9014
2 1 -19.5681 -24.0934 189.155 -0.0165645 -0.260192 -0.965415 2.15139 6.61177
2 2 -14.8948 -35.5299 207.558 -0.814705 0.517909 0.260818 1.3665 5.79558
2 3 -6.5278 -36.0961 192.874 -0.954442 0.149176 0.258431 5.95185 24.2821
2 4 2.307 -43.8453 190.855 -0.9973 0.0723671 0.0124518 1.40637 18.1808
2 5 8.973 -30.0401 195.633 0.631095 0.628592 0.454524 1.36135 10.9707
2 6 32.886 -42.1549 196.799 -0.974847 0.187429 -0.120599 7.66236 46.5098
2 7 39.365 -41.8092 200.792 -0.989753 0.123362 -0.0719122 9.04479 65.8377
2 8 42.123 -50.1271 196.945 0.471266 -0.363333 -0.803677 2.35139 6.43814
2 9 56.796 -55.8672 199.58 -0.644603 0.0658443 -0.761676 2.10086 8.7288
2 10 60.595 -60.1076 210.111 -0.92238 0.196952 0.332303 1.03357 8.21249
2 11 68.501 -56.9776 216.602 0.763253 -0.619371 0.183913 1.52458 6.65617
2 12 68.866 -43.2771 212.132 -0.257271 0.309998 0.915266 1.8012 6.48611
2 13 84.18 -60.8867 199.011 -0.525063 -0.382209 0.760411 2.93008 15.2102
3 0 104.204 -51.9739 193.488 0.988848 -0.145066 0.0336915 2.71932 54.4141
3 1 105.61 -43.3822 207.337 0.854039 -0.454621 0.252858 2.03974 30.0387
3 2 107.435 -40.4317 205.304 -0.0927651 0.961008 -0.260497 1.54069 5.15215
3 3 136.186 -57.0558 214.052 0.207492 0.787996 0.579663 3.37022 10.6713
3 4 139.572 -53.1512 214.636 -0.15791 0.987081 0.0271337 1.69328 3.77583
3 5 142.001 -44.0941 200.069 -0.966708 0.249793 0.0554804 2.06985 24.4551
3 6 161.067 -48.775 202.744 0.260084 0.749184 -0.609163 1.23774 9.74182
3 7 162.604 -52.4233 213.266 -0.0734554 0.935333 -0.346058 1.50412 14.8755
3 8 174.004 -52.109 208.629 0.545101 0.701731 -0.458737 1.14746 13.7462
3 9 174.138 -54.8664 199.301 0.6245 0.658702 -0.419656 0.958203 6.72425
3 10 177.021 -59.9176 199.317 0.793524 0.606629 -0.0481783 1.57111 20.4255
3 11 186.137 -62.2394 215.736 -0.18581 -0.970776 -0.151886 2.45313 4.98943
3 12 191.339 -71.0456 216.98 0.903341 -0.0853427 0.420348 2.08963 20.2493
3 13 212.589 -56.6813 207.382 0.406074 0.02111 0.913597 2.30938 12.965
3 14 217.338 -59.3781 208.209 0.44179 0.77545 -0.451109 1.36629 6.54267
3 15 220.556 -71.1739 215.924 -0.957929 -0.14468 -0.24787 3.79645 63.2731
5 0 280.07 -74.3365 223.704 -0.492062 0.836891 0.239768 2.09936 6.82078
5 1 298.033 -73.0541 224.11 -0.136309 -0.976073 0.169413 1.79856 9.38426
5 2 301.683 -65.9568 237.843 0.922067 0.225864 0.314291 14.9096 11.2607
5 3 305.889 -62.0791 227.445 -0.984378 0.0428 -0.170786 4.6982 33.1375
5 4 308.873 -75.1383 221.492 -0.528398 0.447513 0.721476 1.46239 15.7167
5 5 316.688 -73.6336 209.571 -0.752534 0.464762 -0.46657 2.02017 8.37988
6 0 323.73 -70.2018 231.062 -0.341148 0.753333 -0.562235 3.3238 8.89905
6 1 326.291 -77.2997 218.738 -0.412943 0.700673 -0.581838 3.76049 7.13011
6 2 332.612 -82.3215 228.045 -0.571282 -0.105801 -0.813906 0.769968 6.00225
7 0 335.16 -59.5885 223.401 0.953984 0.280541 -0.105881 1.3423 18.7855
7 1 335.721 -71.6219 224.055 0.995831 -0.0275582 0.0869524 1.09732 13.4533
